id_primkey,Shed_num,Staff,DATEC,Weeknum,Task,First_collect,Time_collect_start,Vis_check,clean_eggs,dirty_eggs,Seconds_eggs,jumbos_eggs,cracked_eggs,Total_eggs,Stack_weight1,Stack_weight2,Stack_weight3,Stack_weight4,Egg_Weight,Time_collect_fin,Flock_total,Flock_age,Yield,Industry_Average,Last_weeks_Average,tss,tsp
5786,Shed 6,Alicia,10/02/2021,6,,,13:50:00,Visual Check ok,2009,12,62,3,12,0,11.2,11.1,0,0,0,13:25:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5787,Shed 1,Acacia,11/02/2021,6,,,11:02:00,Visual Check ok,1440,24,19,1,47,0,12.5,12.4,0,0,0,11:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5788,Shed 2,Alicia,11/02/2021,6,,,11:01:00,Visual Check ok,1614,35,20,1,30,0,12.4,12.5,0,0,0,11:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5789,Shed 4,Acacia,11/02/2021,6,,,13:26:00,Visual Check ok,1660,15,36,3,25,0,12.1,12.2,0,0,0,13:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5790,Shed 5,Alicia,11/02/2021,6,,,13:00:00,Visual Check ok,1756,19,22,4,38,0,12.4,12.4,0,0,0,13:36:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5791,Shed 7,Acacia,11/02/2021,6,,,13:32:00,Visual Check ok,3153,43,134,3,80,0,12.4,12.4,0,0,0,14:25:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5792,Shed 6,Alicia,11/02/2021,6,,,13:59:00,Visual Check ok,1800,18,22,3,38,0,11.2,11.1,0,0,0,14:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5793,Shed 8,Acacia,11/02/2021,6,,,14:31:00,Visual Check ok,371,4,3,0,10,0,9.6,9.5,0,0,0,14:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5794,Shed 2,Acacia,12/02/2021,6,,,9:56:00,Visual Check ok,1428,8,15,2,30,0,12.4,12.4,0,0,0,10:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5795,Shed 1,Acacia,12/02/2021,6,,,10:54:00,Visual Check ok,1267,25,15,0,38,0,12.5,12.5,0,0,0,10:54:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5796,Shed 4,Alicia,12/02/2021,6,,,10:58:00,Visual Check ok,1594,27,28,2,15,0,12.1,12.1,0,0,0,11:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5797,Shed 5,Acacia,12/02/2021,6,,,11:09:00,Visual Check ok,1633,13,12,5,90,0,12.4,12.4,0,0,0,11:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5798,Shed 6,Alicia,12/02/2021,6,,,12:59:00,Visual Check ok,1761,23,37,8,46,0,11.2,11.1,0,0,0,13:25:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5799,Shed 7,Alicia,12/02/2021,6,,,13:00:00,Visual Check ok,2700,270,70,2,51,0,12.3,12.3,0,0,0,14:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5800,Shed 8,Alicia,12/02/2021,6,,,16:11:00,Visual Check ok,351,0,0,0,0,0,10.5,10.5,0,0,0,16:11:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5801,Shed 1,Alicia,13/02/2021,6,,,9:55:00,Visual Check ok,1344,80,18,0,25,0,12.5,12.5,0,0,0,10:36:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5802,Shed 2,Jackie,13/02/2021,6,,,10:00:00,Visual Check ok,1500,100,2,0,17,0,12.5,12.4,0,0,0,10:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5803,Shed 4,Alicia,13/02/2021,6,,,11:00:00,Visual Check ok,1681,5,32,0,13,0,12.1,12.1,0,0,0,11:41:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5804,Shed 5,Jackie,13/02/2021,6,,,11:07:00,Visual Check ok,1740,30,2,2,33,0,12.4,12.4,0,0,0,11:48:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5805,Shed 6,Alicia,13/02/2021,6,,,11:47:00,Visual Check ok,1800,25,2,3,14,0,11.3,11.2,0,0,0,12:13:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5806,Shed 7,Alicia,13/02/2021,6,,,13:10:00,Visual Check ok,3183,112,65,0,32,0,12.4,12.4,0,0,0,14:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5807,Shed 8,Jackie,13/02/2021,6,,,14:50:00,Visual Check ok,320,6,0,0,0,0,10,10,0,0,0,15:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5808,Shed 2,Jess,14/02/2021,6,,,10:23:00,Visual Check ok,1530,12,0,0,16,0,12.3,12.4,0,0,0,10:49:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5809,Shed 1,Jess,14/02/2021,6,,,10:27:00,Visual Check ok,1440,33,0,3,19,0,0,0,0,0,0,10:56:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5810,Shed 5,Jess,14/02/2021,6,,,11:00:00,Visual Check ok,1650,60,0,9,24,0,12.4,12.4,0,0,0,11:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5811,Shed 4,Jess,14/02/2021,6,,,11:00:00,Visual Check ok,1620,15,5,1,15,0,12.2,12.2,0,0,0,11:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5812,Shed 6,Jess,14/02/2021,6,,,12:00:00,Visual Check ok,1980,22,0,1,30,0,12.3,12.3,0,0,0,12:25:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5813,Shed 8,Jackie,14/02/2021,6,,,13:03:00,Visual Check ok,300,15,5,0,3,0,10.1,10.1,0,0,0,13:21:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5814,Shed 7,Jess,14/02/2021,6,,,12:29:00,Visual Check ok,3100,90,14,0,60,0,12.4,12.5,0,0,0,13:29:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5815,Shed 1,Alicia,17/02/2021,7,,,17:49:00,Visual Check ok,796,15,5,1,5,0,0,0,0,0,0,17:49:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5816,Shed 1,Paige,18/02/2021,7,,,9:59:00,Visual Check ok,1197,6,18,0,44,0,12.5,12.5,0,0,0,10:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5817,Shed 2,Acacia ,18/02/2021,7,,,9:57:00,Visual Check ok,1424,21,10,4,27,0,12.2,12.2,0,0,0,10:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5818,Shed 4,Alicia,18/02/2021,7,,,11:07:00,Visual Check ok,1624,12,50,3,15,0,12.1,12.1,0,0,0,11:46:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5819,Shed 5,Paige,18/02/2021,7,,,11:13:00,Visual Check ok,1604,7,24,3,99,0,12.2,12.3,0,0,0,11:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5820,Shed 6,Paige,18/02/2021,7,,,13:21:00,Visual Check ok,1934,30,30,8,27,0,11.5,11.5,0,0,0,13:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5821,Shed 7,Alicia,18/02/2021,7,,,13:17:00,Visual Check ok,3154,79,98,2,36,0,12.3,12.4,0,0,0,14:17:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5822,Shed 7,Alicia,16/02/2021,7,,,13:00:00,Visual Check ok,3185,94,120,0,45,0,12.4,12.4,0,0,0,14:12:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5823,Shed 6,Acacia ,16/02/2021,7,,,13:05:00,Visual Check ok,1862,7,30,9,27,0,11.4,11.4,0,0,0,13:33:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5824,Shed 8,Alicia,16/02/2021,7,,,15:15:00,Visual Check ok,320,50,4,0,10,0,9.8,9.8,0,0,0,15:28:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5825,Shed 2,Alicia,16/02/2021,7,,,17:26:00,Visual Check ok,90,65,1,0,6,0,12.5,12.5,0,0,0,17:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5826,Shed 1,Paige,17/02/2021,7,,,8:30:00,Visual Check ok,898,21,1,0,22,0,12.5,12.5,0,0,0,8:54:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5827,Shed 2,Acacia ,17/02/2021,7,,,10:09:00,Visual Check ok,1328,331,12,3,40,0,12.4,12.5,0,0,0,12:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5828,Shed 4,Alicia,17/02/2021,7,,,11:50:00,Visual Check ok,1695,12,54,1,11,0,12.1,12.2,0,0,0,12:32:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5829,Shed 5,Acacia ,17/02/2021,7,,,12:15:00,Visual Check ok,1665,34,14,4,58,0,12.4,12.4,0,0,0,12:48:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5830,Shed 6,Acacia ,17/02/2021,7,,,13:54:00,Visual Check ok,2002,16,8,4,31,0,11.5,11.5,0,0,0,14:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5831,Shed 7,Alicia,17/02/2021,7,,,14:00:00,Visual Check ok,3098,121,112,0,45,0,12.4,12.4,0,0,0,15:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5832,Shed 8,Alicia,17/02/2021,7,,,15:47:00,Visual Check ok,518,60,5,0,15,0,9.6,9.6,0,0,0,16:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5833,Shed 1,Acacia ,16/02/2021,7,,,10:14:00,Visual Check ok,1087,10,18,5,22,0,12.4,12.4,0,0,0,10:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5834,Shed 2,Paige,16/02/2021,7,,,9:00:00,Visual Check ok,878,5,0,0,3,0,12.5,12.5,0,0,0,9:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5835,Shed 5,Acacia ,16/02/2021,7,,,11:01:00,Visual Check ok,1535,22,11,5,74,0,12.4,12.4,0,0,0,11:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5836,Shed 8,Alicia,15/02/2021,7,,,17:26:00,Visual Check ok,353,70,5,0,1,0,10,10,0,0,0,17:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5837,Shed 4,Alicia,16/02/2021,7,,,11:05:00,Visual Check ok,1708,8,38,1,11,0,12.1,12.2,0,0,0,11:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5838,Shed 2,Acacia ,15/02/2021,7,,,9:50:00,Visual Check ok,1440,35,22,2,32,0,12.4,12.4,0,0,0,10:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5839,Shed 1,Acacia ,15/02/2021,7,,,10:47:00,Visual Check ok,1465,20,22,3,35,0,12.5,12.4,0,0,0,11:24:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5840,Shed 4,Alicia,15/02/2021,7,,,10:54:00,Visual Check ok,1623,18,28,1,19,0,12.1,12.1,0,0,0,11:33:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5841,Shed 5,Acacia ,15/02/2021,7,,,11:36:00,Visual Check ok,1778,19,20,2,39,0,12.4,12.4,0,0,0,12:10:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5842,Shed 6,Acacia ,15/02/2021,7,,,13:18:00,Visual Check ok,2084,24,20,1,28,0,11.2,11.3,0,0,0,14:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5843,Shed 7,Alicia,15/02/2021,7,,,13:00:00,Visual Check ok,3185,121,70,0,25,0,12.4,12.4,0,0,0,14:02:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5844,Shed 5,Alicia,15/02/2021,7,,,16:03:00,Visual Check ok,73,3,0,0,3,0,12.5,12.5,0,0,0,16:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5845,Shed 2,Paige,15/02/2021,7,,,16:07:00,Visual Check ok,169,0,15,0,0,0,0,0,0,0,0,16:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5846,Shed 1,Paige,15/02/2021,7,,,16:08:00,Visual Check ok,174,0,2,0,0,0,0,0,0,0,0,16:08:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5847,Shed 8,Alicia,18/02/2021,7,,,14:25:00,Visual Check ok,540,60,5,0,15,0,9.7,9.7,0,0,0,14:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5848,Shed 2,Jackie,19/02/2021,7,,,10:29:00,Visual Check ok,1650,70,6,0,15,0,12.4,12.4,0,0,0,10:55:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5849,Shed 1,Paige,19/02/2021,7,,,10:26:00,Visual Check ok,1426,20,25,1,45,0,12.5,12.5,0,0,0,11:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5850,Shed 5,Jackie,19/02/2021,7,,,11:05:00,Visual Check ok,1750,35,2,2,30,0,12.4,12.4,0,0,0,11:34:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5851,Shed 4,Alicia,19/02/2021,7,,,11:07:00,Visual Check ok,1660,16,59,1,7,0,12.1,12.1,0,0,0,11:46:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5852,Shed 6,Alicia,19/02/2021,7,,,12:41:00,Visual Check ok,2050,15,3,0,6,0,11.4,11.3,0,0,0,12:05:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5853,Shed 8,Paige,19/02/2021,7,,,13:23:00,Visual Check ok,570,61,5,1,13,0,9.8,9.8,0,0,0,13:49:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5854,Shed 7,Paige,19/02/2021,7,,,13:20:00,Visual Check ok,3150,71,137,3,61,0,12.3,12.4,0,0,0,14:32:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5855,Shed 8,Jackie,19/02/2021,7,,,15:41:00,Visual Check ok,180,200,0,0,0,0,9.9,9.9,0,0,0,16:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5856,Shed 2,Jackie,20/02/2021,7,,,10:13:00,Visual Check ok,1500,18,6,3,13,0,12.4,12.4,0,0,0,10:31:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5857,Shed 1,Jackie,20/02/2021,7,,,10:31:00,Visual Check ok,1440,12,4,0,15,0,12.5,12.4,0,0,0,11:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5858,Shed 4,Jackie,20/02/2021,7,,,11:09:00,Visual Check ok,1650,14,19,0,12,0,12.1,12.2,0,0,0,11:41:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5859,Shed 6,Jackie,20/02/2021,7,,,11:37:00,Visual Check ok,2040,17,2,3,12,0,11.5,11.5,0,0,0,12:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5860,Shed 5,Acacia ,20/02/2021,7,,,11:48:00,Visual Check ok,1775,25,16,5,63,0,12.4,12.4,0,0,0,12:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5861,Shed 8,Jackie,20/02/2021,7,,,12:20:00,Visual Check ok,720,30,6,0,5,0,9.9,9.9,0,0,0,12:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5862,Shed 7,Acacia ,20/02/2021,7,,,14:06:00,Visual Check ok,3156,28,120,2,59,0,12.4,12.4,0,0,0,15:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5863,Shed 2,Jemma,21/02/2021,7,,,10:12:00,Visual Check ok,1490,57,22,0,28,0,12.4,12.4,0,0,0,10:44:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5864,Shed 1,Jess,21/02/2021,7,,,10:05:00,Visual Check ok,1290,40,5,1,20,0,12.5,12.4,0,0,0,10:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5865,Shed 8,Jackie,21/02/2021,7,,,10:38:00,Visual Check ok,720,15,3,0,3,0,9.9,9.9,0,0,0,10:51:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5866,Shed 5,Jess,21/02/2021,7,,,11:00:00,Visual Check ok,1680,34,10,5,58,0,12.3,12.2,0,0,0,11:55:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5867,Shed 4,Jess,21/02/2021,7,,,10:40:00,Visual Check ok,1830,26,23,3,9,0,12.1,12.1,0,0,0,11:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5868,Shed 6,Jess,21/02/2021,7,,,12:38:00,Visual Check ok,1980,24,14,4,6,0,11.4,11.4,0,0,0,12:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5869,Shed 7,Jess,21/02/2021,7,,,12:55:00,Visual Check ok,2647,93,131,5,41,0,12.4,12.3,0,0,0,11:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5870,Shed 2,Paige,22/02/2021,8,,,9:22:00,Visual Check ok,1550,16,30,2,35,0,12.3,12.3,0,0,0,10:16:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5871,Shed 1,Paige,22/02/2021,8,,,10:30:00,Visual Check ok,1491,8,51,1,68,0,12.5,12.5,0,0,0,11:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5872,Shed 8,Jackie,22/02/2021,8,,,11:00:00,Visual Check ok,1260,32,14,7,23,0,10,10.1,0,0,0,11:33:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5873,Shed 4,Alicia,22/02/2021,8,,,11:10:00,Visual Check ok,1721,20,33,1,15,0,12.2,12.1,0,0,0,11:51:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5874,Shed 2,Jackie,22/02/2021,8,,,14:51:00,Visual Check ok,300,0,0,1,6,0,12.4,12.4,0,0,0,14:51:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5875,Shed 6,Jess,22/02/2021,8,,,15:20:00,Visual Check ok,2250,30,12,7,30,0,12.5,12.5,0,0,0,15:54:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5876,Shed 5,Paige,22/02/2021,8,,,14:50:00,Visual Check ok,1738,39,64,5,120,0,12.3,12.4,0,0,0,15:58:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5877,Shed 7,Alicia,22/02/2021,8,,,15:50:00,Visual Check ok,3240,88,132,1,35,0,12.4,12.5,0,0,0,17:12:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5878,Shed 8,Jackie,23/02/2021,8,,,10:08:00,Visual Check ok,1140,15,5,0,5,0,10,10,0,0,0,10:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5879,Shed 9,Vedant,23/02/2021,8,,,11:13:00,Visual Check ok,0,0,0,0,0,0,0,0,0,0,0,11:13:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5880,Shed 4,Jackie,23/02/2021,8,,,11:06:00,Visual Check ok,1710,18,18,1,8,0,12.2,12.2,0,0,0,11:40:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5881,Shed 2,Lynn,23/02/2021,8,,,11:20:00,Visual Check ok,1425,41,19,4,23,0,12.4,12.3,0,0,0,11:46:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5882,Shed 1,Paige,23/02/2021,8,,,11:25:00,Visual Check ok,1393,33,61,0,60,0,12.5,12.5,0,0,0,12:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5883,Shed 5,Jackie,23/02/2021,8,,,11:46:00,Visual Check ok,1700,40,3,3,20,0,12.4,12.4,0,0,0,12:15:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5884,Shed 6,Lynn,23/02/2021,8,,,13:30:00,Visual Check ok,1698,94,9,3,37,0,11.4,11.5,0,0,0,14:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5885,Shed 7,Paige,23/02/2021,8,,,13:20:00,Visual Check ok,2700,6,449,1,50,0,12.5,12.6,0,0,0,14:35:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5886,Shed 1,Lynn,24/02/2021,8,,,9:05:00,Visual Check ok,1070,9,4,1,21,0,12.5,12.4,0,0,0,9:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5887,Shed 2,Lynn,24/02/2021,8,,,9:35:00,Visual Check ok,1345,10,4,1,11,0,12.4,12.4,0,0,0,9:56:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5888,Shed 4,Paige,24/02/2021,8,,,9:55:00,Visual Check ok,1410,7,101,0,32,0,12.2,12.2,0,0,0,10:23:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5889,Shed 5,Lynn,24/02/2021,8,,,10:17:00,Visual Check ok,1560,32,6,2,84,0,12.5,12.4,0,0,0,10:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5890,Shed 6,Paige,24/02/2021,8,,,10:40:00,Visual Check ok,1560,46,61,6,45,0,11.4,11.5,0,0,0,11:08:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5891,Shed 8,Lynn,24/02/2021,8,,,11:30:00,Visual Check ok,1600,7,13,8,14,0,10.3,10.4,0,0,0,11:50:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5892,Shed 7,Lynn,24/02/2021,8,,,12:40:00,Visual Check ok,3090,157,80,1,52,0,12.5,12.5,0,0,0,13:32:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5893,Shed 2,Lynn,25/02/2021,8,,,9:35:00,Visual Check ok,1570,30,21,0,18,0,12.4,12.5,0,0,0,10:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5894,Shed 4,Alicia,25/02/2021,8,,,10:02:00,Visual Check ok,1692,36,38,4,14,0,12.2,12.2,0,0,0,10:42:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5895,Shed 1,Lynn,25/02/2021,8,,,10:58:00,Visual Check ok,1734,74,9,2,44,0,12.4,12.5,0,0,0,10:58:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5896,Shed 8,Alicia,25/02/2021,8,,,11:06:00,Visual Check ok,1410,5,16,3,12,0,10.2,10.4,0,0,0,11:36:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5897,Shed 5,Lynn,25/02/2021,8,,,11:20:00,Visual Check ok,1790,70,11,2,65,0,12.4,12.5,0,0,0,12:02:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5898,Shed 6,Lynn,25/02/2021,8,,,13:55:00,Visual Check ok,2210,105,22,13,42,0,11.6,11.7,0,0,0,13:55:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5899,Shed 7,Alicia,25/02/2021,8,,,13:25:00,Visual Check ok,3050,220,107,2,40,0,12.4,12.4,0,0,0,14:33:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5900,Shed 2,Jackie,26/02/2021,8,,,9:01:00,Visual Check ok,1530,30,6,1,8,0,12.6,12.6,0,0,0,9:28:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5901,Shed 1,Jackie,26/02/2021,8,,,9:37:00,Visual Check ok,1260,42,4,2,22,0,12.6,12.8,0,0,0,10:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5902,Shed 6,Jackie,26/02/2021,8,,,10:34:00,Visual Check ok,1800,30,3,3,12,0,11.7,11.7,0,0,0,11:08:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5903,Shed 4,Paige,26/02/2021,8,,,10:52:00,Visual Check ok,1732,20,86,1,30,0,12.2,12.2,0,0,0,11:24:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5904,Shed 5,Jackie,26/02/2021,8,,,11:31:00,Visual Check ok,1770,55,11,1,40,0,12.4,12.4,0,0,0,12:04:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5905,Shed 6,Jackie,26/02/2021,8,,,12:25:00,Visual Check ok,260,0,3,2,2,0,11.5,11.6,0,0,0,12:44:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5906,Shed 8,Jackie,26/02/2021,8,,,12:39:00,Visual Check ok,1830,15,8,3,12,0,10.2,10.4,0,0,0,13:18:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5907,Shed 7,Paige,26/02/2021,8,,,12:47:00,Visual Check ok,3092,35,111,3,40,0,12.4,12.2,0,0,0,13:56:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5908,Shed 2,Jackie,27/02/2021,8,,,9:33:00,Visual Check ok,1770,48,4,2,14,0,12.4,12.4,0,0,0,10:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5909,Shed 1,Acacia ,27/02/2021,8,,,9:30:00,Visual Check ok,1279,6,24,2,49,0,12.4,12.5,0,0,0,10:19:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5910,Shed 6,Jackie,27/02/2021,8,,,10:18:00,Visual Check ok,1800,60,12,6,14,0,0,0,0,0,0,10:51:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5911,Shed 4,Acacia ,27/02/2021,8,,,10:34:00,Visual Check ok,1624,12,50,1,21,0,12.2,12.2,0,0,0,11:09:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5912,Shed 5,Jackie,27/02/2021,8,,,11:02:00,Visual Check ok,1830,110,1,5,25,0,12.4,12.4,0,0,0,11:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5913,Shed 8,Acacia ,27/02/2021,8,,,11:45:00,Visual Check ok,1599,10,21,0,47,0,10.6,10.5,0,0,0,12:15:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5914,Shed 7,Jackie,27/02/2021,8,,,12:00:00,Visual Check ok,2880,240,100,0,24,0,12.2,12.2,0,0,0,12:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5915,Shed 2,Jess,28/02/2021,8,,,10:16:00,Visual Check ok,1710,30,25,2,15,0,12.3,12.4,0,0,0,10:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5916,Shed 1,Jess,28/02/2021,8,,,10:48:00,Visual Check ok,1674,30,12,0,29,0,12.4,12.5,0,0,0,11:09:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5917,Shed 4,Jack,28/02/2021,8,,,10:15:00,Visual Check ok,1608,81,37,0,8,0,12.3,12.3,0,0,0,11:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5918,Shed 8,Jackie,28/02/2021,8,,,10:17:00,Visual Check ok,1620,30,15,8,15,0,10.2,10.2,0,0,0,11:17:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5919,Shed 5,Jack,28/02/2021,8,,,12:07:00,Visual Check ok,1680,120,22,4,25,0,12.3,12.4,0,0,0,11:28:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5920,Shed 7,Jess,28/02/2021,8,,,0:00:00,Visual Check ok,2880,220,60,0,33,0,12.4,12.4,0,0,0,12:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5921,Shed 6,Jack,28/02/2021,8,,,12:00:00,Visual Check ok,2002,155,32,8,30,0,11.5,11.5,0,0,0,12:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5922,Shed 2,Lynn,1/03/2021,9,,,9:40:00,Visual Check ok,1470,50,7,5,24,0,12.3,12.4,0,0,0,10:12:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5923,Shed 4,Paige,1/03/2021,9,,,10:00:00,Visual Check ok,1590,20,17,1,16,0,12.1,12.1,0,0,0,10:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5924,Shed 1,Lynn,1/03/2021,9,,,10:10:00,Visual Check ok,1410,30,3,0,45,0,12.4,12.3,0,0,0,10:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
5925,Shed 5,Alicia,1/03/2021,9,,,10:16:00,Visual Check ok,1590,53,15,1,60,0,12.4,12.4,0,0,0,10:48:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
